캠퍼스,캠퍼스위치,학과명,전공직종,전공계열구분,과정구분,기간(개월),주간야간구분,전공설명,전공성향
성남,경기 성남시,기계시스템과,사출금형전공,기계계열,2년제학위과정,12,주간,"플라스틱 제품을 대량 생산하기 위해 정밀한 금형을 설계하고 가공하며, 사출 성형기를 운용하여 고품질의 제품을 제작하는 데 필요한 일련의 제작 공정 기술을 배우는 전공입니다.",정밀성/입체력/끈기
성남,경기 성남시,기계시스템과,초정밀가공전공,기계계열,2년제학위과정,12,주간,"첨단 CNC 공작기계와 정밀 측정 장비를 활용하여 마이크로 단위의 오차도 허용하지 않는 고정밀 부품을 설계하고 제작하며 이를 통해 항공우주, 의료기기 등 고부가가치 산업의 핵심 기술을 배우는 전공입니다.",완벽주의/집중력/기술탐구
성남,경기 성남시,기계시스템과,기계설계전공,기계계열,2년제학위과정,12,주간,"컴퓨터 기반의 CAD/CAE 프로그램을 활용하여 기계 장치와 부품의 구조를 구상하고, 역학적 분석을 통해 최적의 도면을 작성하며 제품의 기능과 성능을 구현하는 설계 프로세스를 배우는 전공입니다.",논리력/공간지각/세심함
성남,경기 성남시,기계정비과,설비보전전공,자동화계열,2년제학위과정,12,주간,"산업 현장의 제조 설비가 최상의 상태를 유지할 수 있도록 기계 장치의 분해, 조립, 점검 및 윤활 관리를 수행하며 고장 발생 시 원인을 분석하고 신속하게 복구하는 정비 기술을 배우는 전공입니다.",책임감/민첩성/실천력
성남,경기 성남시,AI자동화과,ICT제어전공,자동화계열,2년제학위과정,12,주간,"산업 현장의 자동화 시스템에 정보통신기술(ICT)을 접목하여 PLC 제어, 산업용 로봇, 센서 네트워크를 유기적으로 연결하고 지능형 생산 라인을 구축 및 운영하는 기술을 배우는 전공입니다.",논리력/응용력/적응력
성남,경기 성남시,AI자동화과,인텔리전스제어전공,자동화계열,2년제학위과정,12,주간,기존의 자동화 기술에 인공지능(AI)과 빅데이터 분석을 융합하여 스스로 공정을 최적화하고 지능적으로 판단하여 제어하는 차세대 스마트 팩토리 구현 기술을 배우는 전공입니다.,분석력/탐구심/융합
성남,경기 성남시,AI자동화과,ICT응용제어직종,자동화계열,하이테크과정,10,주간,"산업 현장의 자동화 설비에 정보통신기술(ICT)을 적용하여 각종 센서와 제어 기기를 네트워크로 연결하고, 실시간 데이터 수집과 장치 제어를 통해 스마트한 생산 환경을 구축하는 기술을 배우는 전공입니다.",응용력/논리력/도전정신
성남,경기 성남시,AI자동화과,에너지관리직종(s),자동화계열,신중년특화과정,6,주간,"산업체 및 건축물의 열원 공급 설비를 효율적으로 운용하기 위해 보일러, 냉동기, 공조 시스템을 설치·운영하며, 에너지 절감을 위한 지능형 관리 시스템과 안전 점검 기술을 배우는 전공입니다.",책임감/치밀함/위험관리
성남,경기 성남시,AI자동화과,한국어교육,자동화계열,전문기술과정,12,주간,"외국인 유학생이나 근로자가 국내 산업 현장에 원활하게 적응할 수 있도록 한국어 의사소통 능력을 교육하고, AI 기술을 활용한 맞춤형 언어 학습 콘텐츠 개발과 교육 운영 방법을 배우는 전공입니다.",소통/언어감각/디지털활용
성남,경기 성남시,IoT소프트웨어과,지능형사물인터넷전공,전자계열,2년제학위과정,12,주간,"사물들에 센서와 통신 기능을 부여하여 데이터를 수집하고, 이를 인공지능(AI)으로 분석하여 스스로 판단하고 제어하는 지능형 서비스 시스템을 설계하고 소프트웨어로 구현하는 기술을 배우는 전공입니다.",융합/창의성/문제해결
성남,경기 성남시,융합기계과,초정밀가공전공,기계계열,2년제학위과정,12,주간,"첨단 CNC 공작기계와 정밀 측정 장비를 활용하여 마이크로 단위의 오차도 허용하지 않는 고정밀 부품을 가공하고, 이를 실무에 적용하기 위한 설계 및 제작 기술을 배우는 전공입니다.",완벽주의/집중력/분석력
성남,경기 성남시,융합기계과,기계설계전공,기계계열,2년제학위과정,12,주간,산업체에서 요구하는 기계 장치와 자동화 설비를 제작하기 위해 2D·3D CAD 프로그램을 활용하여 최적의 부품 구조를 설계하고 역학적으로 검증하는 기술을 배우는 전공입니다.,공간지각/논리력/세심함
성남,경기 성남시,인공지능소프트웨어과,인공지능소프트웨어직종,정보통신IT계열,하이테크과정,10,주간,"데이터를 수집·분석하여 학습 모델을 구축하고, 이를 활용해 지능형 서비스나 앱을 개발하기 위한 AI 알고리즘 설계와 소프트웨어 구현 기술을 배우는 전공입니다.",데이터/유연성/끈기
성남,경기 성남시,인공지능소프트웨어과,인공지능응용전공,정보통신IT계열,2년제학위과정,12,주간,"인공지능의 핵심 알고리즘을 다양한 산업 분야의 실무 프로세스에 접목하여 최적화된 솔루션을 구축하고, 빅데이터를 활용한 지능형 서비스 모델을 기획 및 구현하는 기술을 배우는 전공입니다.",응용력/분석력/융합
성남,경기 성남시,그린반도체설계과,저전력반도체설계전공,반도체계열,2년제학위과정,12,주간,전력 소모를 최소화하면서 성능을 극대화하기 위해 하드웨어 기술 언어로 고효율 시스템 반도체를 설계하고 검증하는 기술을 배우는 전공입니다.,논리 설계 / 효율 최적화 / 검증 분석
성남,경기 성남시,그린반도체설계과,저전력반도체설계직종,반도체계열,하이테크과정,10,주간,탄소 중립 시대에 맞춰 전력 소모를 최소화하면서도 성능은 극대화한 고효율 시스템 반도체를 회로 수준에서 설계하고 검증하는 기술을 배우는 전공입니다.,시스템 최적화 / 논리적 설계 / 정밀 분석
성남,경기 성남시,AI의약바이오과,정밀바이오전공,바이오계열,2년제학위과정,12,주간,인공지능을 활용하여 바이오 데이터를 분석하고 질병 진단이나 신약 개발에 필요한 정밀 분석 기술을 배우는 전공입니다.,데이터 분석 / 정밀도 / 탐구 정신
성남,경기 성남시,AI의약바이오과,정밀바이오직종,바이오계열,하이테크과정,10,주간,인공지능 기술과 바이오 데이터를 결합하여 신약 개발 과정을 단축하고 개인별 맞춤형 정밀 의료 서비스를 제공하는 첨단 기술을 배우는 전공입니다.,데이터 분석 / 정밀도 / 탐구 정신
성남,경기 성남시,반도체융합기계과,반도체장비품질관리직종,반도체계열,하이테크과정,10,주간,반도체 생산에 필요한 정밀 기계 장치의 설계와 가공 그리고 자동 제어 시스템을 통합적으로 구축하는 기술을 배우는 전공입니다.,기계 통합 / 시스템 설계 / 정밀 가공
성남,경기 성남시,반도체융합기계과,반도체장비제작전공,반도체계열,2년제학위과정,12,주간,정밀 기계 설계 기술과 제어 기술을 결합하여 반도체 제조에 필요한 고정밀 장비를 설계하고 조립하며 공정에 최적화된 설비를 제작하는 기술을 배우는 전공입니다.,기계 설계 역량 / 정밀 조립 / 시스템 통합
성남,경기 성남시,사물인터넷소프트웨어과,메타버스크리에이터직종,전자계열,일반계고위탁과정,12,주간,가상 현실과 현실 세계를 연결하는 3차원 공간을 기획하고 게임 엔진을 활용해 몰입형 콘텐츠를 제작하는 기술을 배우는 전공입니다.,시각 서사 / 도구 숙련 / 연출 감각
성남,경기 성남시,사물인터넷소프트웨어과,지능형사물인터넷전공,전자계열,2년제학위과정,12,주간,다양한 사물에 센서와 통신 기능을 결합하여 데이터를 수집하고 인공지능으로 제어하는 스마트 시스템 구축 기술을 배우는 전공입니다.,IoT 응용 / 계통 통합 / 최적화 감각
성남,경기 성남시,반도체공정과,반도체공정분석전공,반도체계열,2년제학위과정,12,주간,반도체 제조 과정에서 발생하는 데이터와 결과물을 첨단 계측 장비로 정밀 분석하여 공정의 이상 유무를 판별하고 최적의 수율을 유지하는 기술을 배우는 전공입니다.,분석 사고 / 세심함 / 탐구 정신
성남,경기 성남시,반도체공정과,반도체소재품질전공,반도체계열,2년제학위과정,12,주간,"반도체 제조에 사용되는 초고순도 가스, 화학물질, 웨이퍼 등의 특성을 정밀 분석하고 국제 표준에 맞는 품질을 관리하는 기술을 배우는 전공입니다.",세밀한 관찰력 / 논리적 추론력 / 데이터 분석 감각
성남,경기 성남시,반도체공정과,반도체공정기술직종,반도체계열,하이테크과정,10,주간,반도체 제조를 위한 8대 핵심 공정의 이론을 바탕으로 웨이퍼 위에 미세 회로를 구현하는 최적의 공정 조건을 설계하고 분석하는 기술을 배우는 전공입니다.,논리적 설계 능력 / 시스템 통합 사고 / 문제 해결
성남,경기 성남시,반도체공정과,반도체장비운용직종(s),반도체계열,하이테크과정,3,주간,반도체 제조의 핵심인 8대 공정을 이해하고 클린룸 환경에서 첨단 제조 장비를 안정적으로 가동 및 유지보수하는 기술을 배우는 전공입니다,기계 구조 분석 / 정밀 진단 감각 / 안전 원칙 준수
성남,경기 성남시,소음진동제어과,스마트팩토리운영관리직종,자동화계열,하이테크과정,10,주간,생산 설비에서 발생하는 소음과 진동 데이터를 실시간으로 수집하고 분석하여 스마트 공장의 최적 운영과 설비 보전을 관리하는 기술을 배우는 전공입니다.,시스템 통합 / 데이터 분석 / 공정 최적화
제주,제주 제주시,그린에너지설비과,열에너지장치설비직종,산업설비계열,전문기술과정,12,주간,효율적인 에너지 사용을 위해 보일러와 같은 열발생 장치와 냉난방 배관 시스템을 설계하고 시공하며 유지관리하는 기술을 배우는 전공입니다.,세밀한 관찰력 / 논리적 추론력 / 데이터 분석 감각
제주,제주 제주시,융합디자인과,융합디자인전공,디자인계열,2년제학위과정,12,주간,제품의 외형 설계부터 시각 매체 제작까지 온오프라인을 아우르는 통합적인 디자인 실무 기술을 배우는 전공입니다.,공간 지각 능력 / 미적 감각 / 끈기
제주,제주 제주시,자동차과,건설기계정비직종,자동차계열,전문기술과정,12,주간,"굴착기, 지게차, 불도저 등 대형 건설 장비의 동력 전달 시스템과 유압 제어 장치를 점검하고 수리하는 기술을 배우는 전공입니다.",기계 구조 이해력 / 문제 원인 분석력 / 실무 기술 숙련도
